region,state,order_date,category,product_name,Total_Sales,Total_Profit,Quantity_Sold,Discount_Avg,Discount_Amount,Profit_Margin,Shipping_Time
Central,Illinois,2019-12-10,Office Supplies,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.09,-108.83,7,0.8,42.47200000000001,-2.049915238274628,5.0
Central,Illinois,2019-12-17,Furniture,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",41.55,-19.74,2,0.6,24.929999999999996,-0.4750902527075812,5.0
Central,Illinois,2019-12-17,Office Supplies,Newell 35,13.12,1.48,5,0.2,2.624,0.11280487804878049,5.0
Central,Illinois,2019-12-17,Office Supplies,Tennsco Double-Tier Lockers,180.02,-15.75,1,0.2,36.004000000000005,-0.08749027885790467,5.0
Central,Illinois,2019-12-19,Technology,Maxell 4.7GB DVD+RW 3/Pack,25.49,4.78,2,0.2,5.098,0.18752451941938017,4.0
Central,Illinois,2019-12-19,Technology,Samsung Rugby III,158.38,13.86,3,0.2,31.676000000000002,0.08751104937492107,4.0
Central,Illinois,2019-12-20,Furniture,"Sauder Facets Collection Library, Sky Alder Finish",359.06,-71.81,3,0.3,107.718,-0.19999442990029523,5.0
Central,Illinois,2019-12-20,Technology,Apple iPhone 5C,159.98,12.0,2,0.2,31.996,0.07500937617202151,5.0
Central,Illinois,2019-12-20,Technology,Logitech G600 MMO Gaming Mouse,255.97,51.19,4,0.2,51.194,0.1999843731687307,5.0
Central,Illinois,2019-12-21,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.76,-33.64,3,0.6,31.055999999999997,-0.6499227202472952,5.0
Central,Illinois,2019-12-21,Office Supplies,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.9,14.23,2,0.2,11.98,0.2375626043405676,5.0
Central,Illinois,2019-12-21,Technology,Enermax Acrylux Wireless Keyboard,637.44,135.46,8,0.2,127.48800000000001,0.2125062751004016,5.0
Central,Illinois,2019-12-21,Technology,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,137.26,2,0.3,180.159,0.22856476778845353,5.0
Central,Illinois,2019-12-27,Office Supplies,Sterilite Show Offs Storage Containers,12.67,-3.17,3,0.2,2.5340000000000003,-0.250197316495659,5.0
Central,Illinois,2019-12-28,Office Supplies,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.82,1.55,2,0.2,4.964,0.062449637389202256,4.0
Central,Illinois,2020-01-30,Furniture,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,626.1,-538.45,3,0.5,313.05,-0.8600063887557898,4.0
Central,Illinois,2020-01-30,Office Supplies,Avery Durable Binders,1.73,-2.68,3,0.8,1.3840000000000001,-1.5491329479768787,4.0
Central,Illinois,2020-01-30,Office Supplies,Xerox 1943,156.51,52.82,4,0.2,31.302,0.3374864225928056,5.0
Central,Illinois,2020-01-30,Technology,Nokia Lumia 1020,1439.97,144.0,4,0.2,287.994,0.10000208337673701,4.0
Central,Illinois,2020-02-16,Furniture,"Global Stack Chair with Arms, Black",62.96,-2.7,3,0.3,18.887999999999998,-0.042884371029224905,4.0
Central,Illinois,2020-02-16,Office Supplies,Advantus Push Pins,6.98,1.83,4,0.2,1.3960000000000001,0.2621776504297994,4.0
Central,Illinois,2020-02-16,Office Supplies,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.06,-225.56,6,0.8,73.64800000000001,-2.4501412122528787,4.0
Central,Illinois,2020-02-16,Office Supplies,Xerox 206,5.18,1.81,1,0.2,1.036,0.34942084942084944,4.0
Central,Illinois,2020-03-06,Furniture,Bevis Rectangular Conference Tables,145.98,-99.27,2,0.5,72.99,-0.6800246609124537,6.0
Central,Illinois,2020-03-06,Furniture,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,-194.82,5,0.6,95.42399999999999,-1.2249748490945673,6.0
Central,Illinois,2020-03-06,Office Supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33,-6.3,3,0.8,1.864,-2.703862660944206,6.0
Central,Illinois,2020-03-06,Office Supplies,Peel & Stick Add-On Corner Pockets,1.73,-2.76,4,0.8,1.3840000000000001,-1.5953757225433525,6.0
Central,Illinois,2020-03-20,Technology,Belkin iPhone and iPad Lightning Cable,11.99,0.9,1,0.2,2.398,0.0750625521267723,2.0
Central,Illinois,2020-03-21,Furniture,"Global Airflow Leather Mesh Back Chair, Black",528.43,0.0,5,0.3,158.52899999999997,0.0,7.0
Central,Illinois,2020-03-21,Office Supplies,Avery Durable Slant Ring Binders,3.17,-4.75,2,0.8,2.536,-1.498422712933754,7.0
Central,Illinois,2020-03-21,Office Supplies,Newell 33,13.39,1.51,3,0.2,2.6780000000000004,0.11277072442120985,7.0
Central,Illinois,2020-03-29,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.12,-36.18,6,0.3,253.236,-0.04286120456807089,4.0
Central,Illinois,2020-03-29,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,45.53,15.93,3,0.2,9.106,0.34987920052712496,4.0
Central,Illinois,2020-03-29,Technology,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.74,60.96,8,0.2,162.548,0.07500553682604523,4.0
Central,Illinois,2020-04-10,Office Supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.57,3.22,4,0.2,2.7140000000000004,0.23728813559322035,5.0
Central,Illinois,2020-04-18,Office Supplies,"Adams Telephone Message Books, 5 1/4 x 11",9.66,3.26,2,0.2,1.9320000000000002,0.3374741200828157,5.0
Central,Illinois,2020-04-18,Office Supplies,Safco Industrial Wire Shelving,230.38,-48.95,3,0.2,46.076,-0.21247504123621844,5.0
Central,Illinois,2020-04-21,Office Supplies,Fellowes Bankers Box Stor/Drawer Steel Plus,102.34,-12.79,4,0.2,20.468000000000004,-0.12497557162399843,5.0
Central,Illinois,2020-04-21,Office Supplies,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.79,-126.86,3,0.8,39.032000000000004,-2.600122976019676,5.0
Central,Illinois,2020-04-21,Office Supplies,"Performers Binder/Pad Holder, Black",44.85,-67.27,8,0.8,35.88,-1.4998885172798215,5.0
Central,Illinois,2020-04-22,Office Supplies,Pizazz Global Quick File,23.95,2.4,2,0.2,4.79,0.10020876826722339,5.0
Central,Illinois,2020-04-28,Furniture,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.34,-31.86,2,0.6,18.204,-1.050098879367172,2.0
Central,Illinois,2020-05-03,Office Supplies,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.41,-71.3,3,0.8,21.128,-2.6997349488829987,5.0
Central,Illinois,2020-05-03,Office Supplies,Heavy-Duty E-Z-D Binders,2.18,-3.6,1,0.8,1.7440000000000002,-1.6513761467889907,5.0
Central,Illinois,2020-05-03,Office Supplies,Newell 316,27.38,2.74,7,0.2,5.476,0.10007304601899197,5.0
Central,Illinois,2020-05-06,Office Supplies,Insertable Tab Post Binder Dividers,3.21,-5.29,2,0.8,2.568,-1.64797507788162,4.0
Central,Illinois,2020-05-06,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,26.18,-3.27,2,0.2,5.236000000000001,-0.12490450725744844,4.0
Central,Illinois,2020-05-10,Office Supplies,Grip Seal Envelopes,7.07,2.39,2,0.2,1.4140000000000001,0.33804809052333806,5.0
Central,Illinois,2020-05-17,Furniture,Flat Face Poster Frame,22.61,-10.17,3,0.6,13.565999999999999,-0.44980097302078725,3.0
Central,Illinois,2020-05-17,Office Supplies,Acco Hot Clips Clips to Go,7.9,2.47,3,0.2,1.58,0.31265822784810127,3.0
Central,Illinois,2020-05-17,Office Supplies,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,-4.77,1,0.8,2.3120000000000003,-1.6505190311418683,3.0
Central,Illinois,2020-05-17,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.53,9.54,8,0.2,6.106000000000001,0.31247952833278736,3.0
Central,Illinois,2020-05-21,Office Supplies,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.8,-5.89,3,0.8,3.04,-1.55,7.0
Central,Illinois,2020-05-23,Technology,Mitel MiVoice 5330e IP Phone,1979.93,148.49,9,0.2,395.98600000000005,0.07499760092528523,5.0
Central,Illinois,2020-05-27,Furniture,36X48 HARDFLOOR CHAIRMAT,25.18,-33.36,3,0.6,15.107999999999999,-1.3248610007942812,4.0
Central,Illinois,2020-05-27,Furniture,G.E. Halogen Desk Lamp Bulbs,5.58,-1.68,2,0.6,3.348,-0.3010752688172043,4.0
Central,Illinois,2020-05-27,Office Supplies,Standard Rollaway File with Lock,1297.37,97.3,9,0.2,259.474,0.07499788032712335,4.0
Central,Illinois,2020-05-28,Technology,Wilson Electronics DB Pro Signal Booster,286.4,25.06,1,0.2,57.28,0.08750000000000001,5.0
Central,Illinois,2020-05-31,Furniture,"Executive Impressions 16-1/2"" Circular Wall Clock",32.06,-12.83,3,0.6,19.236,-0.400187149095446,4.0
Central,Illinois,2020-05-31,Furniture,Global Highback Leather Tilter in Burgundy,191.08,-38.22,3,0.3,57.324000000000005,-0.20002093364036003,4.0
Central,Illinois,2020-05-31,Office Supplies,Xerox 1899,18.5,6.7,4,0.2,3.7,0.3621621621621622,4.0
Central,Illinois,2020-05-31,Office Supplies,Xerox 212,10.37,3.63,2,0.2,2.074,0.3500482160077146,4.0
Central,Illinois,2020-06-04,Furniture,Eldon 100 Class Desk Accessories,4.04,-2.83,3,0.6,2.424,-0.7004950495049505,5.0
Central,Illinois,2020-06-04,Furniture,KI Conference Tables,177.22,-120.51,5,0.5,88.61,-0.6800022570815936,5.0
Central,Illinois,2020-06-04,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,-356.73,5,0.6,251.808,-0.8500047655356462,5.0
Central,Illinois,2020-06-04,Furniture,Staple-based wall hangings,11.69,-4.68,3,0.6,7.013999999999999,-0.4003421727972626,5.0
Central,Illinois,2020-06-04,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,1.2,2,0.2,1.4820000000000002,0.16194331983805668,5.0
Central,Illinois,2020-06-04,Office Supplies,Xerox 1957,25.92,9.4,5,0.2,5.184000000000001,0.3626543209876543,5.0
Central,Illinois,2020-06-04,Technology,PureGear Roll-On Screen Protector,31.98,11.19,2,0.2,6.396000000000001,0.349906191369606,5.0
Central,Illinois,2020-06-06,Technology,Cisco Small Business SPA 502G VoIP phone,328.22,28.72,4,0.2,65.644,0.08750228505270854,7.0
Central,Illinois,2020-06-12,Office Supplies,Xerox 1908,313.49,113.64,7,0.2,62.69800000000001,0.3624996012631982,2.0
Central,Illinois,2020-06-12,Office Supplies,Xerox 1978,23.12,8.38,5,0.2,4.6240000000000006,0.3624567474048443,5.0
Central,Illinois,2020-06-12,Technology,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,43.2,3,0.3,302.394,0.042857993214151076,2.0
Central,Illinois,2020-06-18,Office Supplies,Xerox 1937,76.86,26.9,2,0.2,15.372,0.3499869893312516,3.0
Central,Illinois,2020-06-21,Office Supplies,Avery Durable Slant Ring Binders With Label Holder,0.84,-1.34,1,0.8,0.672,-1.5952380952380953,4.0
Central,Illinois,2020-06-26,Office Supplies,Newell 311,5.3,0.46,3,0.2,1.06,0.08679245283018869,4.0
Central,Illinois,2020-06-27,Furniture,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.66,-7.71,3,0.3,161.898,-0.014286773153466999,4.0
Central,Illinois,2020-06-27,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.46,12.18,7,0.2,7.492000000000001,0.32514682327816335,4.0
Central,Illinois,2020-06-28,Technology,Polycom CX300 Desktop Phone USB VoIP phone,359.98,36.0,3,0.2,71.99600000000001,0.10000555586421467,4.0
Central,Illinois,2020-06-30,Technology,Kingston Digital DataTraveler 16GB USB 2.0,50.12,-0.63,7,0.2,10.024000000000001,-0.012569832402234637,3.0
Central,Illinois,2020-07-07,Furniture,Flat Face Poster Frame,60.29,-27.13,8,0.6,36.174,-0.44999170675070493,4.0
Central,Illinois,2020-07-07,Furniture,Global Ergonomic Managers Chair,253.37,-14.48,2,0.3,76.011,-0.05714962308086988,4.0
Central,Illinois,2020-07-07,Office Supplies,Acco Hot Clips Clips to Go,2.63,0.82,1,0.2,0.526,0.311787072243346,4.0
Central,Illinois,2020-07-07,Office Supplies,Tops Wirebound Message Log Books,23.69,7.7,9,0.2,4.738,0.32503165892781766,4.0
Central,Illinois,2020-07-23,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.42,-18.84,4,0.8,9.136000000000001,-1.6497373029772329,4.0
Central,Illinois,2020-07-30,Office Supplies,Avery 498,9.25,3.12,4,0.2,1.85,0.3372972972972973,5.0
Central,Illinois,2020-07-30,Office Supplies,Tennsco 16-Compartment Lockers with Coat Rack,1036.62,51.83,2,0.2,207.32399999999998,0.0499990353263491,5.0
Central,Illinois,2020-08-04,Office Supplies,Ibico Presentation Index for Binding Systems,3.98,-6.57,5,0.8,3.184,-1.650753768844221,1.0
Central,Illinois,2020-08-29,Office Supplies,Avery Hidden Tab Dividers for Binding Systems,1.79,-3.04,3,0.8,1.4320000000000002,-1.6983240223463687,4.0
Central,Illinois,2020-08-29,Office Supplies,Avery Personal Creations Heavyweight Cards,64.62,22.62,7,0.2,12.924000000000001,0.3500464252553389,4.0
Central,Illinois,2020-08-29,Technology,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,-10.8,3,0.2,19.196,-0.11252344238382997,4.0
Central,Illinois,2020-09-02,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.27,-75.84,2,0.6,50.562,-0.8999644001423995,2.0
Central,Illinois,2020-09-02,Office Supplies,Rogers Deluxe File Chest,35.17,-8.35,2,0.2,7.034000000000001,-0.23741825419391524,6.0
Central,Illinois,2020-09-02,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,29.24,9.87,5,0.2,5.848,0.3375512995896033,6.0
Central,Illinois,2020-09-02,Technology,Okidata C610n Printer,1362.9,-19.47,3,0.3,408.87,-0.014285714285714284,6.0
Central,Illinois,2020-09-03,Furniture,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.74,0.0,4,0.3,59.622,0.0,4.0
Central,Illinois,2020-09-03,Furniture,"Tenex ""The Solids"" Textured Chair Mats",83.95,-90.25,3,0.6,50.37,-1.0750446694460989,6.0
Central,Illinois,2020-09-03,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.81,-14.97,3,0.8,7.048000000000001,-1.699205448354143,6.0
Central,Illinois,2020-09-05,Office Supplies,Xerox 196,9.25,3.35,2,0.2,1.85,0.3621621621621622,5.0
Central,Illinois,2020-09-08,Furniture,Bretford CR8500 Series Meeting Room Furniture,601.47,-300.74,3,0.5,300.735,-0.5000083129665652,6.0
Central,Illinois,2020-09-08,Furniture,"Executive Impressions 12"" Wall Clock",14.14,-7.77,2,0.6,8.484,-0.5495049504950494,6.0
Central,Illinois,2020-09-11,Office Supplies,Insertable Tab Indexes For Data Binders,1.91,-3.24,3,0.8,1.528,-1.6963350785340316,5.0
Central,Illinois,2020-09-11,Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2.1,2,0.2,1.2000000000000002,0.35000000000000003,5.0
Central,Illinois,2020-09-19,Furniture,Global Troy Executive Leather Low-Back Tilter,701.37,-50.1,2,0.3,210.411,-0.07143162667351041,0.0
Central,Illinois,2020-09-19,Office Supplies,Avery Binding System Hidden Tab Executive Style Index Sets,2.31,-3.46,2,0.8,1.848,-1.4978354978354977,0.0
Central,Illinois,2020-09-24,Office Supplies,GBC ProClick 150 Presentation Binding System,442.37,-729.91,7,0.8,353.896,-1.6499988697244388,2.0
Central,Illinois,2020-09-26,Furniture,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.56,-96.11,3,0.3,224.26799999999997,-0.12856493124297716,5.0
Central,Illinois,2020-09-26,Office Supplies,Staple envelope,8.93,3.35,2,0.2,1.786,0.3751399776035835,5.0
Central,Illinois,2020-09-28,Office Supplies,Xerox 1960,99.14,30.98,4,0.2,19.828000000000003,0.31248739156748034,3.0
Central,Illinois,2020-09-30,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.96,-3.24,2,0.8,1.568,-1.653061224489796,3.0
Central,Illinois,2020-10-11,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,5.34,0.67,2,0.2,1.068,0.1254681647940075,4.0
Central,Illinois,2020-10-11,Office Supplies,Newell 309,27.72,3.46,3,0.2,5.5440000000000005,0.12481962481962483,4.0
Central,Illinois,2020-10-23,Furniture,DAX Cubicle Frames - 8x10,16.16,-12.12,7,0.6,9.696,-0.75,6.0
Central,Illinois,2020-10-23,Office Supplies,Xerox 1929,54.82,17.82,3,0.2,10.964,0.32506384531192994,6.0
Central,Illinois,2020-11-01,Technology,Maxell 4.7GB DVD-R,68.11,17.88,3,0.2,13.622,0.2625165173983262,6.0
Central,Illinois,2020-11-11,Furniture,Global Chrome Stack Chair,47.99,-2.06,2,0.3,14.397,-0.04292560950197958,6.0
Central,Illinois,2020-11-11,Office Supplies,Newell 332,14.11,1.23,6,0.2,2.822,0.08717221828490433,4.0
Central,Illinois,2020-11-11,Technology,Belkin F8E887 USB Wired Ergonomic Keyboard,95.97,1.2,4,0.2,19.194,0.012503907471084715,6.0
Central,Illinois,2020-11-12,Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.75,-8.53,6,0.6,13.65,-0.3749450549450549,1.0
Central,Illinois,2020-11-13,Office Supplies,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.14,-4.7,2,0.8,2.5120000000000005,-1.4968152866242037,4.0
Central,Illinois,2020-11-21,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",21.57,1.62,2,0.2,4.314,0.07510431154381085,5.0
Central,Illinois,2020-11-21,Office Supplies,Xerox 1910,38.43,13.45,1,0.2,7.686,0.3499869893312516,5.0
Central,Illinois,2020-11-21,Technology,Lenovo 17-Key USB Numeric Keypad,81.58,2.04,3,0.2,16.316,0.0250061289531748,5.0
Central,Illinois,2020-11-27,Office Supplies,"SAFCO Commercial Wire Shelving, 72h",97.98,-24.5,2,0.2,19.596000000000004,-0.25005103082261687,2.0
Central,Illinois,2020-11-27,Technology,Memorex Micro Travel Drive 8 GB,62.4,19.5,6,0.2,12.48,0.3125,2.0
Central,Illinois,2020-11-29,Furniture,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.18,-302.72,4,0.6,145.308,-1.249979354199356,5.0
Central,Illinois,2020-12-05,Office Supplies,Avery 483,11.95,3.88,3,0.2,2.39,0.32468619246861924,3.0
Central,Illinois,2020-12-05,Office Supplies,Newell 311,3.54,0.31,2,0.2,0.7080000000000001,0.08757062146892655,4.0
Central,Illinois,2020-12-09,Office Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.57,1.54,3,0.2,4.114,0.0748663101604278,4.0
Central,Illinois,2020-12-09,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,4.36,-11.76,2,0.8,3.4880000000000004,-2.697247706422018,4.0
Central,Illinois,2020-12-09,Technology,Kingston Digital DataTraveler 8GB USB 2.0,19.04,-1.43,4,0.2,3.808,-0.07510504201680672,4.0
Central,Illinois,2020-12-16,Office Supplies,Cardinal Hold-It CD Pocket,4.79,-7.9,3,0.8,3.8320000000000003,-1.6492693110647183,4.0
Central,Illinois,2020-12-19,Office Supplies,Wilson Jones Easy Flow II Sheet Lifters,1.8,-2.88,5,0.8,1.4400000000000002,-1.5999999999999999,5.0
Central,Illinois,2020-12-23,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",141.37,-14.14,2,0.3,42.411,-0.10002122090966967,1.0
Central,Illinois,2020-12-27,Furniture,"Global Manager's Adjustable Task Chair, Storm",845.49,-12.08,8,0.3,253.647,-0.014287572886728406,4.0
Central,Illinois,2020-12-29,Office Supplies,White Computer Printout Paper by Universal,186.05,67.44,6,0.2,37.21,0.36248320343993545,1.0
Central,Illinois,2021-01-20,Office Supplies,Avery File Folder Labels,11.52,4.18,5,0.2,2.304,0.3628472222222222,1.0
Central,Illinois,2021-01-21,Office Supplies,Airmail Envelopes,268.58,90.64,4,0.2,53.716,0.3374785911087944,4.0
Central,Illinois,2021-01-22,Office Supplies,Newell 348,7.87,0.89,3,0.2,1.574,0.11308767471410419,3.0
Central,Illinois,2021-01-22,Office Supplies,Staples,15.12,4.91,5,0.2,3.024,0.32473544973544977,3.0
Central,Illinois,2021-01-29,Office Supplies,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.13,-20.62,4,0.8,9.704,-1.6999175597691674,4.0
Central,Illinois,2021-01-30,Furniture,Balt Split Level Computer Training Table,69.38,-47.18,1,0.5,34.69,-0.6800230614009801,7.0
Central,Illinois,2021-01-30,Office Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,2.77,4,0.2,6.336,0.08743686868686869,7.0
Central,Illinois,2021-01-30,Office Supplies,"Quartet Omega Colored Chalk, 12/Pack",9.34,3.15,2,0.2,1.868,0.3372591006423983,7.0
Central,Illinois,2021-01-30,Technology,Samsung Galaxy S4,2003.17,250.4,4,0.2,400.634,0.12500187203282798,7.0
Central,Illinois,2021-02-03,Furniture,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,-26.08,1,0.6,13.319999999999999,-1.1747747747747748,4.0
Central,Illinois,2021-02-03,Office Supplies,Xerox 189,419.4,146.79,5,0.2,83.88,0.35,4.0
Central,Illinois,2021-02-03,Office Supplies,Xerox 1893,65.58,23.77,2,0.2,13.116,0.36245806648368406,4.0
Central,Illinois,2021-02-03,Office Supplies,Xerox 2,5.18,1.81,1,0.2,1.036,0.34942084942084944,4.0
Central,Illinois,2021-02-16,Furniture,"Executive Impressions 13"" Clairmont Wall Clock",7.69,-3.65,1,0.6,4.614,-0.47464239271781533,5.0
Central,Illinois,2021-02-16,Furniture,Global Deluxe High-Back Manager's Chair,600.56,-8.58,3,0.3,180.16799999999998,-0.014286665778606635,5.0
Central,Illinois,2021-02-16,Office Supplies,Newell 312,28.03,3.5,6,0.2,5.606000000000001,0.1248662147698894,5.0
Central,Illinois,2021-02-16,Office Supplies,"Tennsco Lockers, Gray",50.35,-8.18,3,0.2,10.07,-0.16246276067527307,5.0
Central,Illinois,2021-02-16,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.37,6.2,2,0.2,3.6740000000000004,0.33750680457267285,5.0
Central,Illinois,2021-02-17,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,-269.34,3,0.5,240.48,-0.5600049900199601,5.0
